instance_id,uid,gen_uid,workflow,score,success,is_finish,stop_reason,n_branches,branch_limit_hit,prompt_tokens,gen_tokens,frame_tokens,obs_tokens,comp_in_tokens,comp_gen_tokens,summary_gen_tokens,total_e2e_tokens,turns,tool_calls,branch_calls,forward_passes,cum_prompt_tokens,peak_ctx,mean_ctx,main_ctx_final,main_growth,overlong,empty_think_turns,has_fold,search_calls,open_page_calls,session_time,post_gen,post_obs,post_comp_in,post_comp_gen,post_turns,post_tool_calls,post_passes,post_cum_prompt,post_branch_calls,post_total,pre_gen,pre_obs,pre_comp_in,pre_comp_gen,pre_turns,pre_tool_calls,pre_passes,pre_cum_prompt,pre_branch_calls,pre_total,cell,mode,arm,wf
240,ef1809f3-c488-4599-81a2-b7d4d47807e6,b04a94bc-6ef7-4213-8bc9-3795b291d375,search_branch,0.0,0,1,finish,1,0,4997,1934,21,9555,846,1520,0,17353,7,4,1,7,71516,16640,10216.57142857143,6763,1763,0,6,1,2,2,1035.7666850090027,238,0,473,0,1,0,1,6522,0,714,1696,9555,373,1520,6,4,6,64994,1,11642,grpo_fold,t1n4,grpo,branch
983,907c4fbe-afd7-4793-bd39-1f6847a4a038,dca32398-1abc-4f59-8bd2-89d35f55eaf5,search_branch,0.0,0,1,finish,0,0,4973,3477,15,20752,0,566,0,29217,5,3,0,5,98177,29217,19635.4,29220,24244,0,1,0,3,0,1046.8832185268402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
735,5055872d-ea38-4f84-9098-d4fd63b10c4d,a4bcc024-2dae-4a60-acd0-cf0bf57bbf92,search_branch,1.0,1,1,finish,1,0,4975,1643,18,7781,651,908,0,15068,6,2,1,6,70940,14473,11823.333333333334,13364,8386,0,4,1,1,1,1032.4257221221924,295,18,278,190,2,0,2,26301,0,597,1348,7763,373,718,4,2,4,44639,1,9496,grpo_fold,t1n4,grpo,branch
925,a06f6638-2164-4c0e-bb3f-f0a3297bcb33,ee57d57b-5f29-487f-93e1-1913755ad9b3,search_branch,1.0,1,1,finish,1,0,4913,1765,18,8455,657,961,0,15808,6,2,1,6,75667,15223,12611.166666666666,14398,9482,0,4,1,1,1,1030.988746881485,279,18,284,142,2,0,2,28353,0,587,1486,8437,373,819,4,2,4,47314,1,10308,grpo_fold,t1n4,grpo,branch
886,fa6cf572-28fe-4cc2-a977-0d6a814bc471,27c76d21-e47e-452d-870a-14a81e075df4,search_branch,1.0,1,1,finish,1,0,4945,1582,18,9794,780,1345,0,17119,6,2,1,6,52322,16374,8720.333333333334,6480,1532,0,5,1,1,1,1039.3819756507874,315,18,407,154,2,0,2,12457,0,746,1267,9776,373,1191,4,2,4,39865,1,11428,grpo_fold,t1n4,grpo,branch
602,e7ce8883-45c4-48da-adfc-a3c8507894b2,1804ebf8-0e78-4e04-8520-e6cc58d6152c,search_branch,1.0,1,1,finish,0,0,4941,2276,18,14613,0,0,0,21848,6,5,0,6,97421,21848,16236.833333333334,21851,16907,0,2,0,3,2,1047.034152507782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
753,af5ff160-e93e-4f31-aa68-c825956afcc3,bee7e96c-23c2-484a-815e-845a326fca7f,search_branch,0.0,0,0,llm_none,0,0,5009,4883,12,35791,0,0,0,45695,4,4,0,4,81873,37089,20468.25,45698,40686,1,0,0,4,0,1037.3599426746368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
408,a810c50c-034b-4f31-8292-43c607a6f38c,73c492f6-7525-407c-ab2d-b2cd76285606,search_branch,1.0,1,1,finish,0,0,4959,3079,15,14383,0,628,0,22436,5,3,0,5,77371,22436,15474.2,22439,17477,0,0,0,3,0,1036.3992710113525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
478,628ea16e-66c0-44a7-8853-87d5ccad834d,81433b1c-de1a-408d-9b6a-34e1b6838c4e,search_branch,0.0,0,1,finish,1,0,5079,2643,18,7739,740,1534,0,16219,6,2,1,6,77629,15416,12938.166666666666,15075,9993,0,4,1,1,1,1044.0227599143982,414,18,367,229,2,0,2,29524,0,805,2229,7721,373,1305,4,2,4,48105,1,10335,grpo_fold,t1n4,grpo,branch
976,242dddfc-2704-487d-ad49-2eee127ae269,4220fce4-2d19-455b-8139-da82dc575772,search_branch,0.0,0,1,finish,1,0,4944,2911,15,9670,818,2644,0,18358,5,2,1,5,53102,17717,10620.4,7790,2843,0,4,1,1,1,1051.830120563507,194,0,445,0,1,0,1,7593,0,642,2717,9670,373,2644,4,2,4,45509,1,12772,grpo_fold,t1n4,grpo,branch
1148,0b4d37a9-d0a0-4ffe-bbba-c6fff62af90e,a4b97c4a-1fe3-4b6e-b5f9-ddb7cbe77245,search_branch,1.0,1,1,finish,1,0,4958,1348,18,9044,740,1063,0,16108,6,3,1,6,54851,15558,9141.833333333334,6210,1249,0,5,1,2,1,1050.6907234191895,181,0,367,0,1,0,1,6026,0,551,1167,9044,373,1063,5,3,5,48825,1,10599,grpo_fold,t1n4,grpo,branch
354,fecac2da-e405-4059-b550-1d8aaf4d641a,47a2c729-4ca9-4197-b37e-f7b5a4f05029,search_branch,0.0,0,1,finish,1,0,4985,4494,15,11077,673,3196,0,21244,5,2,1,5,68821,20748,13764.2,15701,10713,0,2,1,1,1,1072.6065413951874,195,0,300,0,1,0,1,15503,0,498,4299,11077,373,3196,4,2,4,53318,1,15761,grpo_fold,t1n4,grpo,branch
1077,eb2799ee-f149-418d-b6ca-fb89be2f9f93,3bbfc844-e303-4c6e-bd25-f0f0607d7afe,search_branch,0.0,0,1,finish,0,0,4904,3006,15,21901,0,490,0,29826,5,3,0,5,99366,29826,19873.2,29829,24922,0,0,0,2,1,1060.0987696647644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
1052,775bc746-4a31-4ab1-b54c-0381b0509daa,e88462b8-5ea2-462d-8bb7-d0c6324533d9,search_branch,0.0,0,0,llm_none,1,0,4953,8315,9,25036,243,2554,0,38556,3,1,1,3,76526,37529,25508.666666666668,37727,32771,1,0,1,3,0,1091.4153888225555,0,0,195,0,0,0,0,0,0,195,8315,25036,48,2554,3,1,3,76526,1,33408,grpo_fold,t1n4,grpo,branch
722,e3f8c18e-8182-405f-9026-c47f5d525be1,d94aa773-ab2a-4d55-8bca-08e3f3813205,search_branch,1.0,1,1,finish,1,0,4960,2090,18,8938,766,1181,0,16772,6,3,1,6,77516,16159,12919.333333333334,14617,9654,0,4,1,1,2,1072.6624765396118,219,0,393,0,1,0,1,14395,0,615,1871,8938,373,1181,5,3,5,63121,1,11197,grpo_fold,t1n4,grpo,branch
886,fa6cf572-28fe-4cc2-a977-0d6a814bc471,d000379a-8e3f-4e0c-9a7b-9c9134b94089,search_branch,1.0,1,1,finish,1,0,4945,1728,18,9123,795,1526,0,16609,6,2,1,6,52436,15803,8739.333333333334,6627,1679,0,5,1,1,1,1081.0056238174438,361,18,422,234,2,0,2,12739,0,807,1367,9105,373,1292,4,2,4,39697,1,10857,grpo_fold,t1n4,grpo,branch
734,52a828fc-b5c5-45bb-be12-753f57872d5d,a95931e3-3955-4738-aba5-62f93bff4dad,search_branch,0.0,0,0,llm_none,0,0,4929,3508,15,33666,0,0,0,42118,5,5,0,5,122526,36837,24505.2,42121,37189,1,0,0,6,0,1089.0058104991913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
262,ab72beea-c9a2-46d5-8a69-f9b051f1cf2d,845cfc53-63d7-4473-a252-e2de69da64de,search_branch,0.0,0,1,finish,0,0,5061,3712,15,7160,0,840,0,15948,5,3,0,5,60830,15948,12166.0,15951,10887,0,2,0,2,1,1116.8639779090881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
1195,1f1871d6-67fa-475b-8e8f-1689ccfd9a96,ecc2bfbb-a0e7-417a-a690-829efe3dd807,search_branch,1.0,1,1,finish,1,0,4951,2229,18,13132,672,1015,0,21002,6,2,1,6,83513,20163,13918.833333333334,15317,10363,0,4,1,1,1,1121.0705754756927,518,18,299,258,2,0,2,29829,0,841,1711,13114,373,757,4,2,4,53684,1,15210,grpo_fold,t1n4,grpo,branch
569,d365227f-4126-4043-941a-ab8fe2e44f42,9ce0b91e-8255-459a-8336-2001520d7699,search_branch,0.0,0,1,finish,1,0,4970,2777,18,4076,711,1422,0,12552,6,2,1,6,54975,11267,9162.5,10891,5918,0,3,1,1,1,1108.0133094787598,925,18,338,336,2,0,2,20241,0,1287,1852,4058,373,1086,4,2,4,34734,1,6295,grpo_fold,t1n4,grpo,branch
276,e7408917-af89-435c-a7fb-74193590776d,ab2a1e24-0638-4272-8757-c7df2e8082d6,search_branch,0.0,0,1,finish,1,0,4942,2689,18,14315,703,1310,0,22667,6,2,1,6,81409,21917,13568.166666666666,14345,9400,0,4,1,2,0,1130.283278465271,398,18,330,216,2,0,2,28083,0,752,2291,14297,373,1094,4,2,4,53326,1,16973,grpo_fold,t1n4,grpo,branch
1221,c3fd84e2-c1ec-40ae-97e9-26d5a1f26d80,d29101db-b95c-4904-91be-b54b1562140c,search_branch,1.0,1,1,finish,1,0,4960,2483,18,8038,869,1488,0,16368,6,2,1,6,76590,15542,12765.0,14798,9835,0,4,1,1,1,1121.9496853351593,308,18,496,154,2,0,2,29107,0,828,2175,8020,373,1334,4,2,4,47483,1,10580,grpo_fold,t1n4,grpo,branch
1055,46eb6c62-d9ed-45a8-865a-1896949ed267,1a387c4a-9c33-4e25-afd0-f70a213280bc,search_branch,0.0,0,1,finish,0,0,4983,6166,12,15703,0,0,0,26864,4,3,0,4,69380,26864,17345.0,26867,21881,0,0,0,3,0,1140.6878447532654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
478,628ea16e-66c0-44a7-8853-87d5ccad834d,d5032ff6-7ef5-4f73-b16a-0f455f858198,search_branch,0.0,0,1,finish,2,0,5079,2060,24,6786,1369,1740,0,15318,8,3,2,8,58700,10353,7337.5,6570,1488,0,6,1,2,1,1144.5653710365295,725,3536,996,449,5,2,5,38349,1,5272,1335,3250,373,1291,3,1,3,20351,1,4967,grpo_fold,t1n4,grpo,branch
897,bf420bc3-aa53-4551-9315-676cd52ee5a1,e01a816f-3417-40c3-8abe-d8fcc27f6de9,search_branch,1.0,1,1,finish,0,0,4966,3616,15,11946,0,615,0,20543,5,3,0,5,69983,20543,13996.6,20546,15577,0,0,0,3,0,1131.6862616539001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
422,7f4f4049-7e7c-4130-85c2-8dfc825c3c72,97a5fd98-8382-49e1-b1e0-71e461bd9315,search_branch,0.0,0,1,finish,0,0,4976,5457,12,16288,0,0,0,26733,4,3,0,4,67289,26733,16822.25,26736,21757,0,0,0,4,0,1111.170333147049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
1148,0b4d37a9-d0a0-4ffe-bbba-c6fff62af90e,149657dd-6b63-43b7-8884-98a47e7289ea,search_branch,1.0,1,1,finish,1,0,4958,2053,18,9495,800,1122,0,17324,6,3,1,6,65666,16742,10944.333333333334,10580,5619,0,4,1,2,1,1136.9099385738373,154,0,427,0,1,0,1,10423,0,584,1899,9495,373,1122,5,3,5,55243,1,11782,grpo_fold,t1n4,grpo,branch
72,4d114988-a1e9-488e-b100-5c4a4ad0c632,f94325b3-8d66-4d95-a90e-3bbcfec6ceb8,search_branch,1.0,1,1,finish,1,0,4994,2565,18,11991,779,1210,0,20347,6,2,1,6,96030,19464,16005.0,18663,13666,0,4,1,2,3,1166.0612375736237,455,18,406,231,2,0,2,36620,0,885,2110,11973,373,979,4,2,4,59410,1,14468,grpo_fold,t1n4,grpo,branch
966,c62c8507-3f65-4a65-91eb-d26dd192d490,ad224b90-6b78-4d17-aea5-12e02c574ff7,search_branch,0.0,0,1,finish,1,0,4952,2183,18,12675,629,1122,0,20457,6,2,1,6,80581,19735,13430.166666666666,14608,9653,0,4,1,1,1,1171.7935972213745,444,18,256,286,2,0,2,28587,0,724,1739,12657,373,836,4,2,4,51994,1,14781,grpo_fold,t1n4,grpo,branch
897,bf420bc3-aa53-4551-9315-676cd52ee5a1,01697cc0-7c9d-4b1c-8836-46f4c2ccb864,search_branch,1.0,1,1,finish,1,0,4966,2699,18,15466,650,1544,0,23799,6,3,1,6,97093,23349,16182.166666666666,16521,11552,0,4,1,2,1,1197.0553727149963,172,0,277,0,1,0,1,16346,0,452,2527,15466,373,1544,5,3,5,80747,1,18381,grpo_fold,t1n4,grpo,branch
925,a06f6638-2164-4c0e-bb3f-f0a3297bcb33,a27f1b1e-3fbe-4bb7-bb35-036593ee4957,search_branch,1.0,1,1,finish,1,0,4913,1488,21,12466,724,711,0,19612,7,4,1,7,95151,19047,13593.0,14162,9246,0,5,1,1,3,1209.3538994789124,213,0,351,0,1,0,1,13946,0,567,1275,12466,373,711,6,4,6,81205,1,14132,grpo_fold,t1n4,grpo,branch
96,472ba39b-7eba-4752-b491-8759bf728842,e0a125d0-492b-4d8b-91c8-bf31285d510d,search_branch,0.0,0,1,finish,1,0,4989,3327,18,9263,755,2633,0,18352,6,2,1,6,82045,17463,13674.166666666666,16003,11011,0,4,1,1,1,1207.1550345420837,485,18,382,309,2,0,2,31318,0,891,2842,9245,373,2324,4,2,4,50727,1,12472,grpo_fold,t1n4,grpo,branch
644,679224cc-4951-4421-9ddf-9c23382861c5,51412d4c-b30a-4efb-95cc-d1c3369d7701,search_branch,1.0,1,1,finish,1,0,4957,1364,21,20943,718,1075,0,28003,7,4,1,7,95674,27510,13667.714285714286,6186,1226,0,6,1,2,2,1230.3938348293304,146,0,345,0,1,0,1,6037,0,494,1218,20943,373,1075,6,4,6,89637,1,22552,grpo_fold,t1n4,grpo,branch
562,ead59726-8178-48d6-ae72-3c295d8857c3,46f19b16-e691-4bc7-9735-f9a8af69aae3,search_branch,1.0,1,1,finish,1,0,4976,2109,21,19760,745,1009,0,27611,7,4,1,7,109773,27062,15681.857142857143,14387,9408,0,5,1,2,2,1239.7792160511017,176,0,372,0,1,0,1,14208,0,551,1933,19760,373,1009,6,4,6,95565,1,22084,grpo_fold,t1n4,grpo,branch
1209,9e1579ab-4870-442b-8808-c4b953ad2d2b,dbd25972-d1a3-48eb-8142-55a0d35a9f27,search_branch,0.0,0,1,finish,0,0,4950,4458,15,15762,0,487,0,25185,5,3,0,5,89826,25185,17965.2,25188,20235,0,1,0,3,0,1228.223932504654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
906,a3580275-e50a-4333-9f2c-ce4fc2fcea93,6a7012ac-e8a9-4227-b6b9-37e3c8d5ad4c,search_branch,1.0,1,1,finish,1,0,4945,2828,18,12952,663,1567,0,21406,6,2,1,6,101641,20463,16940.166666666668,19975,15027,0,4,1,3,1,1228.206163406372,631,18,290,352,2,0,2,39013,0,945,2197,12934,373,1215,4,2,4,62628,1,15516,grpo_fold,t1n4,grpo,branch
205,b8bcc70f-e711-46f7-b5d2-1c8cfd2425cc,df7da04a-1e63-4d95-aee8-0d5f956c59e6,search_branch,0.0,0,1,finish,1,0,4913,2595,18,8807,749,1370,0,17082,6,2,1,6,78370,16245,13061.666666666666,15064,10148,0,4,1,1,1,1238.4167540073395,439,18,376,267,2,0,2,29490,0,839,2156,8789,373,1103,4,2,4,48880,1,11330,grpo_fold,t1n4,grpo,branch
244,11e41ef1-c5ff-4d52-aa79-d498ccc86a1b,cf7ec4c9-40e2-4a59-bbf9-e6c51f19937d,search_branch,0.0,0,1,finish,0,0,4974,3945,18,19540,0,749,0,28477,6,4,0,6,120259,28477,20043.166666666668,28480,23503,0,2,0,5,1,1272.9563734531403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
1016,1ea1a272-a76e-439c-a67f-f8dd0bab5b30,c991f613-d9bf-4d1f-84cc-fc8337dca7f9,search_branch,1.0,1,1,finish,0,0,4978,7026,12,16685,0,1140,0,28701,4,2,0,4,75119,28701,18779.75,28704,23723,0,0,0,2,0,1279.7869718074799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
304,8ebe8b93-34df-4a5e-88ec-86af6e7796ec,045e68c9-9214-4d0c-8f13-ce47fb32d207,search_branch,1.0,1,1,finish,1,0,4932,2005,21,14107,642,930,0,21707,7,4,1,7,105731,21264,15104.42857142857,14471,9536,0,5,1,2,2,1284.3750455379486,173,0,269,0,1,0,1,14295,0,445,1832,14107,373,930,6,4,6,91436,1,16330,grpo_fold,t1n4,grpo,branch
41,f36ae096-9f5a-4aa2-b833-a5095995d604,452b8f31-323d-4fa6-b721-f9fe98c9e5e4,search_branch,1.0,1,1,finish,1,0,4946,2668,21,15066,713,1894,0,23414,7,3,1,7,105125,22483,15017.857142857143,15219,10270,0,5,1,2,1,1288.0808174610138,569,18,340,296,2,0,2,29569,0,933,2099,15048,373,1598,5,3,5,75556,1,17535,grpo_fold,t1n4,grpo,branch
644,679224cc-4951-4421-9ddf-9c23382861c5,01ec2768-7cd9-4473-b82b-50113f04530b,search_branch,1.0,1,1,finish,1,0,4957,1768,21,16372,614,864,0,23732,7,3,1,7,101014,23111,14430.57142857143,13855,8895,0,5,1,2,1,1293.809553861618,358,18,241,224,2,0,2,27191,0,623,1410,16354,373,640,5,3,5,73823,1,18152,grpo_fold,t1n4,grpo,branch
801,68f3bbcb-5e99-44e6-8ebb-69b2a78af313,f87eac99-5667-4dbf-950e-dfc4ce2862af,search_branch,1.0,1,1,finish,2,0,4944,2178,36,15968,1331,1503,0,24457,12,7,2,12,123419,16420,10284.916666666666,6901,1954,0,10,1,3,4,1305.9422800540924,896,6169,958,390,5,2,5,43355,1,8038,1282,9799,373,1113,7,5,7,80064,1,11475,grpo_fold,t1n4,grpo,branch
731,3c147703-e1c0-489a-b109-52e91291709d,9e5d3034-f7f4-4ef2-b757-6b87fd8d1a56,search_branch,0.0,0,1,finish,0,0,5019,4664,15,21674,0,1084,0,31372,5,3,0,5,102840,31372,20568.0,31375,26353,0,1,0,2,1,1288.4669749736786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
438,9868c350-760c-4e7a-8824-c1c480d13d79,cc4112e7-7d75-466a-8cce-a72f37b94d7a,search_branch,0.0,0,1,finish,1,0,4948,3023,18,8105,685,1815,0,16779,6,2,1,6,70988,16085,11831.333333333334,13275,8324,0,4,1,1,1,1294.5297198295593,360,18,312,217,2,0,2,26020,0,696,2663,8087,373,1598,4,2,4,44968,1,11135,grpo_fold,t1n4,grpo,branch
976,242dddfc-2704-487d-ad49-2eee127ae269,aeb194e3-c0dc-409e-812e-005956d7a9cf,search_branch,1.0,1,1,finish,1,0,4944,2998,18,14378,581,859,0,22919,6,3,1,6,95269,22491,15878.166666666666,16042,11095,0,4,1,2,1,1308.807055234909,219,0,208,0,1,0,1,15820,0,430,2779,14378,373,859,5,3,5,79449,1,17545,grpo_fold,t1n4,grpo,branch
438,9868c350-760c-4e7a-8824-c1c480d13d79,a331bed7-1137-44d0-a1a9-e19585cb77fa,search_branch,0.0,0,1,finish,1,0,4948,3025,18,8111,802,1711,0,16904,6,2,1,6,70769,16074,11794.833333333334,13277,8326,0,4,1,1,1,1305.3470861911774,379,18,429,212,2,0,2,25981,0,832,2646,8093,373,1499,4,2,4,44788,1,11124,grpo_fold,t1n4,grpo,branch
246,5332e338-e07c-4dc8-87a7-9482cdb89de6,c79d77ca-62fa-4b19-ae37-94a973a2b8f1,search_branch,1.0,1,1,finish,1,0,4953,2131,24,15267,677,1139,0,23052,8,4,1,8,121978,22188,15247.25,14218,9262,0,6,1,1,3,1345.84072804451,538,18,304,306,2,0,2,27639,0,866,1593,15249,373,833,6,4,6,94339,1,17233,grpo_fold,t1n4,grpo,branch
734,52a828fc-b5c5-45bb-be12-753f57872d5d,dd45ff98-4068-472f-a8fb-c0f8ac01a249,search_branch,0.0,0,1,finish,0,0,4929,4977,15,23515,0,979,0,33436,5,3,0,5,106193,33436,21238.6,33439,28507,0,1,0,3,0,1324.6947891712189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
68,92b43f30-4698-4909-8c42-b6b546475712,fcf56f3e-a00d-453f-90ee-57342c6c0cc2,search_branch,0.0,0,1,finish,1,0,4946,2249,21,12087,684,1200,0,19987,7,3,1,7,98398,19227,14056.857142857143,15125,10176,0,5,1,1,2,1327.6751880645752,427,18,311,243,2,0,2,29612,0,762,1822,12069,373,957,5,3,5,68786,1,14279,grpo_fold,t1n4,grpo,branch
1025,0e61e657-984b-49e0-9bb7-0f2ea420ca7e,3bf7c392-6385-415a-8b98-13f6f7602d3d,search_branch,1.0,1,1,finish,1,0,4971,2126,24,15534,688,1113,0,23343,8,4,1,8,124185,22675,15523.125,14708,9734,0,6,1,2,2,1355.1584661006927,331,18,315,171,2,0,2,28898,0,670,1795,15516,373,942,6,4,6,95287,1,17702,grpo_fold,t1n4,grpo,branch
438,9868c350-760c-4e7a-8824-c1c480d13d79,35186684-b4b9-4ee4-a224-aab5a2fb2227,search_branch,0.0,0,1,finish,1,0,4948,3414,18,7960,765,2118,0,17105,6,2,1,6,71684,16280,11947.333333333334,13530,8579,0,4,1,1,1,1328.2566051483154,411,18,392,291,2,0,2,26502,0,827,3003,7942,373,1827,4,2,4,45182,1,11330,grpo_fold,t1n4,grpo,branch
246,5332e338-e07c-4dc8-87a7-9482cdb89de6,ebb40497-a25e-4e32-a19e-4d0ff6813385,search_branch,1.0,1,1,finish,1,0,4953,2204,24,16288,743,1091,0,24212,8,5,1,8,133525,23605,16690.625,14488,9532,0,6,1,1,4,1382.937792301178,236,0,370,0,1,0,1,14249,0,609,1968,16288,373,1091,7,5,7,119276,1,18650,grpo_fold,t1n4,grpo,branch
97,1efb58e2-0d29-4da6-bbae-788595adcf5c,662fd0c6-54b4-4f4b-b529-08a9064ed3ce,search_branch,1.0,1,1,finish,1,0,4940,2058,21,13988,698,1330,0,21705,7,3,1,7,100255,20994,14322.142857142857,14580,9637,0,5,1,2,1,1358.0162782669067,364,18,325,261,2,0,2,28666,0,713,1694,13970,373,1069,5,3,5,71589,1,16052,grpo_fold,t1n4,grpo,branch
587,6515efba-4629-40d8-b018-c1046917b257,4da40c4f-a3da-4788-bc1f-5256bd923427,search_branch,0.0,0,1,finish,1,0,4941,5832,15,22665,735,1940,0,34188,5,1,1,5,132398,33008,26479.6,32852,27908,0,1,1,3,0,1375.5432350635529,796,18,362,317,2,0,2,64402,0,1182,5036,22647,373,1623,3,1,3,67996,1,28065,grpo_fold,t1n4,grpo,branch
41,f36ae096-9f5a-4aa2-b833-a5095995d604,8a236505-7d90-4039-abb7-c28c18649a36,search_branch,1.0,1,1,finish,1,0,4946,3039,21,15400,791,2001,0,24197,7,3,1,7,110044,23397,15720.57142857143,15923,10974,0,5,1,2,1,1380.2509925365448,360,18,418,186,2,0,2,31285,0,802,2679,15382,373,1815,5,3,5,78759,1,18449,grpo_fold,t1n4,grpo,branch
550,29ebea0b-f817-455b-b3c6-880fdb3592f9,bbd46b38-d97c-4622-aa2d-6390a7d85fbb,search_branch,0.0,0,1,finish,1,0,4893,3224,27,27110,715,2119,729,35969,7,3,1,7,167705,35494,23957.85714285714,21300,16404,0,3,1,3,1,1379.974294424057,180,0,294,0,1,0,1,21117,0,477,3044,27110,421,2119,6,3,6,146588,1,30599,grpo_fold,t1n4,grpo,branch
882,3247f35c-47c0-4243-a5b1-1cc5e6b14d26,26ffb4ba-c1e9-4efc-80e6-e04971c9729b,search_branch,1.0,1,1,finish,1,0,5040,2444,21,19445,769,1517,0,27719,7,3,1,7,104762,26928,14966.0,13644,8601,0,5,1,2,1,1384.8636746406555,373,18,396,260,2,0,2,26775,0,793,2071,19427,373,1257,5,3,5,77987,1,21886,grpo_fold,t1n4,grpo,branch
1176,f737dcb3-2954-4bec-8fb2-172de645824d,47006990-e831-4d78-8734-187474c761c2,search_branch,0.0,0,1,finish,0,0,4934,4192,18,22605,0,0,0,31749,6,5,0,6,120091,31749,20015.166666666668,31752,26815,0,0,0,4,1,1403.9014081954956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
968,178a63e3-5337-4493-b117-1644a905e933,a1ad20f9-a1f2-4340-8da9-dc045e67e075,search_branch,0.0,0,1,finish,1,0,4961,2504,21,16651,718,1469,0,24855,7,3,1,7,108361,23966,15480.142857142857,15008,10044,0,5,1,2,1,1402.403389930725,522,18,345,274,2,0,2,29219,0,891,1982,16633,373,1195,5,3,5,79142,1,19003,grpo_fold,t1n4,grpo,branch
408,a810c50c-034b-4f31-8292-43c607a6f38c,34ebfe1c-de8a-4057-b6fa-7ac65783d6d4,search_branch,1.0,1,1,finish,1,0,4959,2213,21,11593,720,1370,0,19506,7,3,1,7,88005,18664,12572.142857142857,12719,7757,0,5,1,2,1,1411.4146325588226,473,18,347,353,2,0,2,24818,0,844,1740,11575,373,1017,5,3,5,63187,1,13703,grpo_fold,t1n4,grpo,branch
287,10467301-c120-458d-b3a2-7f4171a7a8e3,9506101e-06e2-4110-8312-06af5cfc8e82,search_branch,0.0,0,1,finish,1,0,5158,6007,15,8732,799,5751,0,20711,5,1,1,5,50359,19812,10071.8,9524,4363,0,3,1,1,0,1430.7039594650269,450,18,426,279,2,0,2,18400,0,900,5557,8714,373,5472,3,1,3,31959,1,14653,grpo_fold,t1n4,grpo,branch
661,68fda8c0-b070-466f-ad22-5e39d99268ef,75cc2182-dedb-4ba9-96c0-37f382535553,search_branch,0.0,0,1,finish,1,0,5003,4205,21,15179,734,3061,0,25142,7,3,1,7,110905,23811,15843.57142857143,16963,11957,0,4,1,2,1,1427.7910363674164,948,18,361,282,2,0,2,32285,0,1333,3257,15161,373,2779,5,3,5,78620,1,18806,grpo_fold,t1n4,grpo,branch
734,52a828fc-b5c5-45bb-be12-753f57872d5d,985cc832-4026-4a45-86e7-699a1029a268,search_branch,0.0,0,0,llm_none,0,0,4929,5992,15,28431,0,0,0,39367,5,5,0,5,103202,34259,20640.4,39370,34438,1,0,0,5,0,1426.910967350006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,grpo_fold,t1n4,grpo,branch
